shipment_id,order_id,order_date,shipping_date,mode_id,region_id,scheduled_days,real_days,delay_days,is_late,is_on_time,sales,delivery_status
117458,47002,2016-11-17,2016-11-20,4,6,4,3,0,0,1,499.95,Advance shipping
158605,63445,2017-07-15,2017-07-21,4,8,4,6,2,1,0,499.95,Late delivery
168920,67566,2017-09-13,2017-09-15,4,9,4,2,0,0,1,499.95,Advance shipping
47235,18884,2015-10-03,2015-10-08,4,9,4,5,1,1,0,174.95,Late delivery
47141,18845,2015-10-03,2015-10-09,4,8,4,6,2,1,0,174.95,Late delivery
167108,66854,2017-09-02,2017-09-07,4,7,4,5,1,1,0,499.95,Late delivery
117346,46955,2016-11-16,2016-11-22,4,6,4,6,2,1,0,499.95,Late delivery
137558,55002,2017-03-13,2017-03-16,4,11,4,3,0,0,1,119.98,Advance shipping
151253,60445,2017-06-01,2017-06-07,4,12,4,6,2,1,0,119.98,Late delivery
133933,53586,2017-02-21,2017-02-23,4,11,4,2,0,0,1,119.98,Advance shipping
141623,56618,2017-04-06,2017-04-10,4,11,4,4,0,0,1,119.98,Shipping on time
129598,51865,2017-01-27,2017-02-02,4,12,4,6,2,1,0,119.98,Late delivery
7333,2937,2015-02-12,2015-02-15,4,12,4,3,0,0,1,100.0,Advance shipping
136156,54446,2017-03-05,2017-03-07,4,12,4,2,0,0,1,100.0,Advance shipping
146742,58623,2017-05-05,2017-05-09,4,11,4,4,0,0,1,100.0,Shipping on time
18572,7411,2015-04-19,2015-04-21,4,12,4,2,0,0,1,79.98,Advance shipping
13366,5348,2015-03-20,2015-03-24,4,11,4,4,0,0,1,100.0,Shipping on time
149496,59742,2017-05-22,2017-05-25,4,10,4,3,0,0,1,100.0,Advance shipping
148919,59498,2017-05-18,2017-05-22,4,11,4,4,0,0,1,79.98,Shipping on time
8590,3459,2015-02-20,2015-02-25,4,10,4,5,1,1,0,79.98,Late delivery
21144,8470,2015-05-04,2015-05-10,4,11,4,6,2,1,0,79.98,Late delivery
133575,53455,2017-02-19,2017-02-25,4,12,4,6,2,1,0,100.0,Late delivery
5047,2014,2015-01-30,2015-02-04,4,11,4,5,1,1,0,140.0,Late delivery
139774,55899,2017-03-26,2017-03-31,4,11,4,5,1,1,0,50.0,Late delivery
131429,52582,2017-02-06,2017-02-09,4,11,4,3,0,0,1,100.0,Advance shipping
140631,56222,2017-03-31,2017-04-03,4,11,4,3,0,0,1,100.0,Advance shipping
144695,57829,2017-04-24,2017-04-29,4,12,4,5,1,1,0,79.98,Late delivery
140615,56217,2017-03-31,2017-04-03,4,11,4,3,0,0,1,79.98,Advance shipping
14655,5893,2015-03-28,2015-04-01,4,11,4,4,0,0,1,79.98,Shipping on time
13796,5528,2015-03-22,2015-03-26,4,11,4,4,0,0,1,100.0,Shipping on time
922,367,2015-01-06,2015-01-09,4,12,4,3,0,0,1,79.98,Advance shipping
130831,52353,2017-02-03,2017-02-07,4,12,4,4,0,0,1,100.0,Shipping on time
4452,1784,2015-01-27,2015-02-01,4,12,4,5,1,1,0,100.0,Late delivery
150929,60317,2017-05-30,2017-06-02,4,10,4,3,0,0,1,79.98,Advance shipping
16941,6776,2015-04-09,2015-04-11,4,11,4,2,0,0,1,100.0,Advance shipping
11226,4487,2015-03-07,2015-03-10,4,11,4,3,0,0,1,100.0,Advance shipping
24177,9681,2015-05-22,2015-05-24,4,11,4,2,0,0,1,100.0,Advance shipping
152307,60868,2017-06-07,2017-06-11,4,11,4,4,0,0,1,79.98,Shipping on time
133008,53231,2017-02-16,2017-02-18,4,11,4,2,0,0,1,79.98,Advance shipping
131482,52601,2017-02-06,2017-02-08,4,12,4,2,0,0,1,79.98,Advance shipping
11689,4660,2015-03-10,2015-03-16,4,12,4,6,2,1,0,79.98,Late delivery
8807,3539,2015-02-21,2015-02-26,4,12,4,5,1,1,0,100.0,Late delivery
133012,53231,2017-02-16,2017-02-18,4,11,4,2,0,0,1,100.0,Advance shipping
136276,54488,2017-03-06,2017-03-10,4,12,4,4,0,0,1,100.0,Shipping on time
16942,6776,2015-04-09,2015-04-11,4,11,4,2,0,0,1,79.98,Advance shipping
131352,52549,2017-02-06,2017-02-11,4,11,4,5,1,1,0,79.98,Late delivery
151061,60361,2017-05-31,2017-06-02,4,11,4,2,0,0,1,100.0,Advance shipping
21145,8470,2015-05-04,2015-05-10,4,11,4,6,2,1,0,63.98,Late delivery
14229,5712,2015-03-25,2015-03-28,4,12,4,3,0,0,1,49.98,Advance shipping
23226,9309,2015-05-16,2015-05-21,4,12,4,5,1,1,0,39.98,Late delivery
20211,8095,2015-04-29,2015-05-05,4,12,4,6,2,1,0,95.98,Late delivery
179207,75892,2018-01-12,2018-01-15,4,16,4,3,0,0,1,327.75,Advance shipping
179206,75891,2018-01-12,2018-01-14,4,14,4,2,0,0,1,327.75,Advance shipping
179205,75890,2018-01-12,2018-01-18,3,14,2,6,4,1,0,327.75,Late delivery
179204,75889,2018-01-12,2018-01-17,4,16,4,5,1,1,0,327.75,Late delivery
179203,75888,2018-01-12,2018-01-16,4,16,4,4,0,0,1,327.75,Shipping on time
179202,75887,2018-01-12,2018-01-15,4,16,4,3,0,0,1,327.75,Advance shipping
179201,75886,2018-01-12,2018-01-14,4,15,4,2,0,0,1,327.75,Shipping canceled
179200,75885,2018-01-12,2018-01-18,3,17,2,6,4,1,0,327.75,Late delivery
179199,75884,2018-01-12,2018-01-17,4,15,4,5,1,1,0,327.75,Late delivery
179198,75883,2018-01-12,2018-01-14,1,14,1,2,1,1,0,327.75,Late delivery
179197,75882,2018-01-12,2018-01-15,4,14,4,3,0,0,1,327.75,Advance shipping
179196,75881,2018-01-12,2018-01-14,4,14,4,2,0,0,1,327.75,Advance shipping
179195,75880,2018-01-12,2018-01-18,4,14,4,6,2,1,0,327.75,Late delivery
179194,75879,2018-01-12,2018-01-17,4,16,4,5,1,1,0,327.75,Late delivery
179193,75878,2018-01-12,2018-01-16,4,16,4,4,0,0,1,327.75,Shipping on time
179192,75877,2018-01-12,2018-01-15,4,17,4,3,0,0,1,327.75,Advance shipping
179191,75876,2018-01-12,2018-01-14,4,17,4,2,0,0,1,327.75,Advance shipping
179190,75875,2018-01-12,2018-01-18,3,17,2,6,4,1,0,327.75,Late delivery
179189,75874,2018-01-12,2018-01-17,4,17,4,5,1,1,0,327.75,Late delivery
179188,75873,2018-01-12,2018-01-16,4,16,4,4,0,0,1,327.75,Shipping on time
179187,75872,2018-01-12,2018-01-15,4,16,4,3,0,0,1,327.75,Advance shipping
179186,75871,2018-01-12,2018-01-14,1,16,1,2,1,1,0,327.75,Late delivery
179185,75870,2018-01-12,2018-01-14,1,16,1,2,1,1,0,327.75,Late delivery
179184,75869,2018-01-12,2018-01-14,1,16,1,2,1,1,0,327.75,Late delivery
179183,75868,2018-01-12,2018-01-14,1,14,1,2,1,1,0,327.75,Late delivery
179182,75867,2018-01-12,2018-01-12,2,17,0,0,0,0,1,327.75,Shipping on time
179181,75866,2018-01-12,2018-01-12,2,17,0,0,0,0,1,327.75,Shipping on time
179180,75865,2018-01-12,2018-01-12,2,15,0,0,0,0,1,327.75,Shipping on time
179179,75864,2018-01-12,2018-01-17,4,15,4,5,1,1,0,327.75,Late delivery
179178,75863,2018-01-12,2018-01-16,4,15,4,4,0,0,1,327.75,Shipping on time
179177,75862,2018-01-12,2018-01-15,4,15,4,3,0,0,1,327.75,Advance shipping
179176,75861,2018-01-12,2018-01-14,4,15,4,2,0,0,1,327.75,Advance shipping
179175,75860,2018-01-12,2018-01-18,4,15,4,6,2,1,0,327.75,Late delivery
179174,75859,2018-01-12,2018-01-17,4,14,4,5,1,0,1,327.75,Shipping canceled
179173,75858,2018-01-12,2018-01-16,3,15,2,4,2,1,0,327.75,Late delivery
179172,75857,2018-01-12,2018-01-15,4,15,4,3,0,0,1,327.75,Advance shipping
179171,75856,2018-01-12,2018-01-14,3,14,2,2,0,0,1,327.75,Shipping on time
179170,75855,2018-01-12,2018-01-14,1,17,1,2,1,1,0,327.75,Late delivery
179169,75854,2018-01-12,2018-01-17,3,17,2,5,3,1,0,327.75,Late delivery
179168,75853,2018-01-12,2018-01-16,3,14,2,4,2,1,0,327.75,Late delivery
179167,75852,2018-01-12,2018-01-15,4,16,4,3,0,0,1,327.75,Advance shipping
179166,75851,2018-01-12,2018-01-14,4,14,4,2,0,0,1,327.75,Advance shipping
179165,75850,2018-01-12,2018-01-18,4,16,4,6,2,1,0,327.75,Late delivery
179164,75849,2018-01-12,2018-01-17,4,16,4,5,1,1,0,327.75,Late delivery
179163,75848,2018-01-12,2018-01-16,3,16,2,4,2,1,0,327.75,Late delivery
179162,75847,2018-01-12,2018-01-15,3,16,2,3,1,0,1,327.75,Shipping canceled
179161,75846,2018-01-12,2018-01-14,4,16,4,2,0,0,1,327.75,Advance shipping
179160,75845,2018-01-12,2018-01-18,4,17,4,6,2,1,0,327.75,Late delivery
179159,75844,2018-01-12,2018-01-17,4,17,4,5,1,1,0,327.75,Late delivery
179158,75843,2018-01-12,2018-01-16,3,17,2,4,2,1,0,327.75,Late delivery
179157,75842,2018-01-12,2018-01-15,4,17,4,3,0,0,1,327.75,Advance shipping
179156,75841,2018-01-12,2018-01-14,4,17,4,2,0,0,1,327.75,Advance shipping
179155,75840,2018-01-12,2018-01-18,3,14,2,6,4,1,0,327.75,Late delivery
179154,75839,2018-01-12,2018-01-17,3,14,2,5,3,1,0,327.75,Late delivery
179153,75838,2018-01-12,2018-01-14,1,14,1,2,1,1,0,327.75,Late delivery
179152,75837,2018-01-12,2018-01-14,1,17,1,2,1,1,0,327.75,Late delivery
179151,75836,2018-01-12,2018-01-14,3,17,2,2,0,0,1,327.75,Shipping on time
179150,75835,2018-01-12,2018-01-18,3,16,2,6,4,1,0,327.75,Late delivery
179149,75834,2018-01-11,2018-01-16,3,16,2,5,3,1,0,327.75,Late delivery
179148,75833,2018-01-11,2018-01-13,1,16,1,2,1,1,0,327.75,Late delivery
179147,75832,2018-01-11,2018-01-13,1,16,1,2,1,1,0,327.75,Late delivery
179146,75831,2018-01-11,2018-01-13,1,16,1,2,1,1,0,327.75,Late delivery
179145,75830,2018-01-11,2018-01-17,4,17,4,6,2,1,0,327.75,Late delivery
179144,75829,2018-01-11,2018-01-16,4,17,4,5,1,1,0,327.75,Late delivery
179143,75828,2018-01-11,2018-01-15,4,17,4,4,0,0,1,327.75,Shipping on time
179142,75827,2018-01-11,2018-01-14,4,15,4,3,0,0,1,327.75,Advance shipping
179141,75826,2018-01-11,2018-01-13,4,17,4,2,0,0,1,327.75,Advance shipping
179140,75825,2018-01-11,2018-01-17,4,17,4,6,2,1,0,327.75,Late delivery
179139,75824,2018-01-11,2018-01-16,4,16,4,5,1,1,0,327.75,Late delivery
179138,75823,2018-01-11,2018-01-15,4,16,4,4,0,0,1,327.75,Shipping on time
179137,75822,2018-01-11,2018-01-14,4,16,4,3,0,0,1,327.75,Advance shipping
179136,75821,2018-01-11,2018-01-13,4,16,4,2,0,0,1,327.75,Advance shipping
179135,75820,2018-01-11,2018-01-17,4,17,4,6,2,1,0,327.75,Late delivery
179134,75819,2018-01-11,2018-01-16,4,17,4,5,1,1,0,327.75,Late delivery
179133,75818,2018-01-11,2018-01-15,4,15,4,4,0,0,1,327.75,Shipping on time
179132,75817,2018-01-11,2018-01-14,4,15,4,3,0,0,1,327.75,Advance shipping
179131,75816,2018-01-11,2018-01-13,4,17,4,2,0,0,1,327.75,Advance shipping
179130,75815,2018-01-11,2018-01-17,4,14,4,6,2,1,0,327.75,Late delivery
179129,75814,2018-01-11,2018-01-16,4,14,4,5,1,1,0,327.75,Late delivery
179128,75813,2018-01-11,2018-01-15,3,17,2,4,2,1,0,327.75,Late delivery
179127,75812,2018-01-11,2018-01-14,3,15,2,3,1,1,0,327.75,Late delivery
179126,75811,2018-01-11,2018-01-13,1,14,1,2,1,1,0,327.75,Late delivery
179125,75810,2018-01-11,2018-01-17,3,14,2,6,4,1,0,327.75,Late delivery
179124,75809,2018-01-11,2018-01-16,3,14,2,5,3,1,0,327.75,Late delivery
179123,75808,2018-01-11,2018-01-15,3,14,2,4,2,1,0,327.75,Late delivery
179122,75807,2018-01-11,2018-01-12,2,14,0,1,1,1,0,327.75,Late delivery
179121,75806,2018-01-11,2018-01-12,2,14,0,1,1,1,0,327.75,Late delivery
179120,75805,2018-01-11,2018-01-12,2,15,0,1,1,1,0,327.75,Late delivery
179119,75804,2018-01-11,2018-01-12,2,15,0,1,1,1,0,327.75,Late delivery
179118,75803,2018-01-11,2018-01-12,2,15,0,1,1,1,0,327.75,Late delivery
179117,75802,2018-01-11,2018-01-12,2,15,0,1,1,0,1,327.75,Shipping canceled
179116,75801,2018-01-11,2018-01-12,2,16,0,1,1,1,0,327.75,Late delivery
179115,75800,2018-01-11,2018-01-17,4,16,4,6,2,1,0,327.75,Late delivery
179114,75799,2018-01-11,2018-01-16,4,17,4,5,1,1,0,327.75,Late delivery
179113,75798,2018-01-11,2018-01-15,4,16,4,4,0,0,1,327.75,Shipping on time
179112,75797,2018-01-11,2018-01-14,4,14,4,3,0,0,1,327.75,Advance shipping
14667,5895,2015-03-28,2015-04-03,3,11,2,6,4,1,0,150.0,Late delivery
7792,3130,2015-02-15,2015-02-21,3,11,2,6,4,1,0,150.0,Late delivery
123770,49521,2016-12-23,2016-12-25,3,18,2,2,0,0,1,299.97,Shipping on time
75732,30305,2016-03-18,2016-03-24,3,15,2,6,4,1,0,119.97,Late delivery
125134,50054,2016-12-31,2017-01-05,3,18,2,5,3,1,0,299.97,Late delivery
69517,27772,2016-02-10,2016-02-13,3,17,2,3,1,1,0,179.97,Late delivery
119406,47752,2016-11-28,2016-12-01,3,14,2,3,1,1,0,179.97,Late delivery
78230,31296,2016-04-01,2016-04-03,3,17,2,2,0,0,1,179.97,Shipping on time
55227,22076,2015-11-19,2015-11-21,3,14,2,2,0,0,1,179.97,Shipping on time
64279,25665,2016-01-10,2016-01-16,3,15,2,6,4,1,0,179.97,Late delivery
78229,31296,2016-04-01,2016-04-03,3,17,2,2,0,0,1,150.0,Shipping on time
57115,22819,2015-11-30,2015-12-05,3,15,2,5,3,1,0,119.97,Late delivery
67904,27099,2016-01-31,2016-02-05,3,15,2,5,3,1,0,65.97,Late delivery
70772,28292,2016-02-17,2016-02-20,3,16,2,3,1,1,0,47.97,Late delivery
97738,39159,2016-07-25,2016-07-30,3,23,2,5,3,1,0,179.97,Late delivery
80251,32090,2016-04-13,2016-04-19,3,23,2,6,4,1,0,134.97,Late delivery
86490,34631,2016-05-20,2016-05-22,3,23,2,2,0,0,1,299.97,Shipping on time
94024,37669,2016-07-03,2016-07-08,3,20,2,5,3,1,0,299.97,Late delivery
94022,37669,2016-07-03,2016-07-08,3,20,2,5,3,1,0,179.97,Late delivery
86867,34773,2016-05-22,2016-05-26,3,22,2,4,2,1,0,150.0,Late delivery
100038,40085,2016-08-08,2016-08-14,3,21,2,6,4,1,0,150.0,Late delivery
118161,47262,2016-11-20,2016-11-23,3,4,2,3,1,1,0,399.96,Late delivery
111824,44771,2016-10-15,2016-10-17,3,4,2,2,0,0,1,127.96,Shipping on time
34783,13890,2015-07-22,2015-07-28,3,9,2,6,4,1,0,399.96,Late delivery
42688,17071,2015-09-07,2015-09-09,3,9,2,2,0,0,1,127.96,Shipping on time
28304,11321,2015-06-15,2015-06-17,3,9,2,2,0,0,1,399.96,Shipping on time
162010,64813,2017-08-04,2017-08-08,3,7,2,4,2,1,0,239.96,Late delivery
42917,17162,2015-09-08,2015-09-11,3,7,2,3,1,1,0,239.96,Late delivery
32070,12827,2015-07-07,2015-07-10,3,9,2,3,1,1,0,239.96,Late delivery
29833,11936,2015-06-24,2015-06-26,3,9,2,2,0,0,1,200.0,Shipping on time
170841,68337,2017-09-24,2017-09-27,3,9,2,3,1,1,0,159.96,Late delivery
114342,45746,2016-10-29,2016-10-31,3,6,2,2,0,0,1,200.0,Shipping on time
162011,64813,2017-08-04,2017-08-08,3,7,2,4,2,1,0,200.0,Late delivery
34400,13736,2015-07-20,2015-07-22,3,7,2,2,0,0,1,200.0,Shipping on time
124032,49622,2016-12-25,2016-12-28,3,6,2,3,1,1,0,159.96,Late delivery
48596,19444,2015-10-11,2015-10-16,3,7,2,5,3,1,0,200.0,Late delivery
159827,63936,2017-07-22,2017-07-24,3,9,2,2,0,0,1,159.96,Shipping on time
124029,49622,2016-12-25,2016-12-28,3,6,2,3,1,1,0,99.96,Late delivery
129710,51911,2017-01-27,2017-01-29,3,11,2,2,0,0,1,399.96,Shipping on time
145723,58239,2017-04-30,2017-05-05,3,10,2,5,3,1,0,399.96,Late delivery
141753,56678,2017-04-07,2017-04-11,3,11,2,4,2,1,0,399.96,Late delivery
132933,53202,2017-02-15,2017-02-18,3,11,2,3,1,1,0,239.96,Late delivery
147023,58738,2017-05-07,2017-05-11,3,11,2,4,2,1,0,239.96,Late delivery
140708,56260,2017-04-01,2017-04-07,3,11,2,6,4,1,0,239.96,Late delivery
12615,5042,2015-03-15,2015-03-18,3,12,2,3,1,1,0,200.0,Late delivery
132934,53202,2017-02-15,2017-02-18,3,11,2,3,1,1,0,159.96,Late delivery
138833,55511,2017-03-21,2017-03-23,3,11,2,2,0,0,1,200.0,Shipping on time
135348,54128,2017-03-01,2017-03-05,3,12,2,4,2,1,0,207.96,Late delivery
53138,21244,2015-11-07,2015-11-12,3,14,2,5,3,1,0,99.96,Late delivery
119407,47752,2016-11-28,2016-12-01,3,14,2,3,1,1,0,239.96,Late delivery
78074,31239,2016-04-01,2016-04-06,3,15,2,5,3,1,0,239.96,Late delivery
114415,45772,2016-10-30,2016-11-02,3,16,2,3,1,1,0,239.96,Late delivery
61755,24661,2015-12-26,2015-12-28,3,15,2,2,0,0,1,159.96,Shipping on time
125133,50054,2016-12-31,2017-01-05,3,18,2,5,3,1,0,200.0,Late delivery
57384,22924,2015-12-01,2015-12-06,3,17,2,5,3,1,0,159.96,Late delivery
54783,21902,2015-11-16,2015-11-19,3,17,2,3,1,1,0,200.0,Late delivery
53838,21534,2015-11-11,2015-11-16,3,14,2,5,3,1,0,159.96,Late delivery
113596,45461,2016-10-25,2016-10-27,3,18,2,2,0,0,1,200.0,Shipping on time
60432,24160,2015-12-19,2015-12-25,3,15,2,6,4,1,0,99.96,Late delivery
97737,39159,2016-07-25,2016-07-30,3,23,2,5,3,1,0,200.0,Late delivery
80279,32102,2016-04-13,2016-04-16,3,23,2,3,1,1,0,127.96,Late delivery
94239,37763,2016-07-05,2016-07-09,3,23,2,4,2,1,0,239.96,Late delivery
94512,37867,2016-07-06,2016-07-09,3,22,2,3,1,1,0,239.96,Late delivery
79729,31905,2016-04-10,2016-04-16,3,20,2,6,4,1,0,239.96,Late delivery
90567,36269,2016-06-13,2016-06-18,3,21,2,5,3,1,0,239.96,Late delivery
94509,37867,2016-07-06,2016-07-09,3,22,2,3,1,1,0,239.96,Late delivery
100039,40085,2016-08-08,2016-08-14,3,21,2,6,4,1,0,159.96,Late delivery
100036,40085,2016-08-08,2016-08-14,3,21,2,6,4,1,0,200.0,Late delivery
120988,48374,2016-12-07,2016-12-12,3,1,2,5,3,1,0,499.95,Late delivery
121133,48434,2016-12-08,2016-12-13,3,3,2,5,3,1,0,250.0,Late delivery
44274,17719,2015-09-16,2015-09-21,3,8,2,5,3,1,0,499.95,Late delivery
39413,15766,2015-08-19,2015-08-21,3,8,2,2,0,0,1,499.95,Shipping on time
30449,12179,2015-06-27,2015-07-02,3,9,2,5,3,1,0,299.95,Late delivery
165672,66275,2017-08-25,2017-08-31,3,9,2,6,4,1,0,299.95,Late delivery
32869,13140,2015-07-11,2015-07-17,3,9,2,6,4,1,0,299.95,Late delivery
41061,16444,2015-08-29,2015-09-03,3,9,2,5,3,1,0,299.95,Late delivery
39411,15766,2015-08-19,2015-08-21,3,8,2,2,0,0,1,199.95,Shipping on time
162550,65030,2017-08-07,2017-08-13,3,9,2,6,4,1,0,250.0,Late delivery
36153,14454,2015-07-30,2015-08-04,3,7,2,5,3,1,0,250.0,Late delivery
34403,13736,2015-07-20,2015-07-22,3,7,2,2,0,0,1,250.0,Shipping on time
169947,67979,2017-09-19,2017-09-24,3,9,2,5,3,1,0,199.95,Late delivery
162549,65030,2017-08-07,2017-08-13,3,9,2,6,4,1,0,250.0,Late delivery
165673,66275,2017-08-25,2017-08-31,3,9,2,6,4,1,0,250.0,Late delivery
163099,65264,2017-08-10,2017-08-15,3,9,2,5,3,1,0,250.0,Late delivery
29830,11936,2015-06-24,2015-06-26,3,9,2,2,0,0,1,350.0,Shipping on time
34784,13890,2015-07-22,2015-07-28,3,9,2,6,4,1,0,250.0,Late delivery
128006,51226,2017-01-17,2017-01-19,3,6,2,2,0,0,1,99.95,Shipping on time
131420,52576,2017-02-06,2017-02-08,3,11,2,2,0,0,1,250.0,Shipping on time
132932,53202,2017-02-15,2017-02-18,3,11,2,3,1,1,0,159.95,Late delivery
169391,67753,2017-09-16,2017-09-20,3,9,2,4,2,1,0,399.99,Late delivery
38553,15421,2015-08-14,2015-08-16,3,8,2,2,0,0,1,99.99,Shipping on time
33089,13225,2015-07-13,2015-07-19,3,7,2,6,4,1,0,27.99,Late delivery
174677,71362,2017-11-07,2017-11-10,3,8,2,3,1,1,0,461.48,Late delivery
33103,13232,2015-07-13,2015-07-16,3,8,2,3,1,1,0,129.99,Late delivery
169394,67753,2017-09-16,2017-09-20,3,9,2,4,2,1,0,299.99,Late delivery
172187,68879,2017-10-02,2017-10-07,3,9,2,5,3,1,0,129.99,Late delivery
163675,65487,2017-08-13,2017-08-16,3,9,2,3,1,1,0,129.99,Late delivery
162708,65105,2017-08-08,2017-08-14,3,9,2,6,4,1,0,129.99,Late delivery
37151,14837,2015-08-05,2015-08-08,3,9,2,3,1,1,0,129.99,Late delivery
115551,46224,2016-11-05,2016-11-10,3,6,2,5,3,1,0,59.99,Late delivery
174532,71217,2017-11-05,2017-11-08,3,7,2,3,1,1,0,461.48,Late delivery
159939,63972,2017-07-22,2017-07-25,3,7,2,3,1,1,0,129.99,Late delivery
47958,19200,2015-10-08,2015-10-14,3,7,2,6,4,1,0,129.99,Late delivery
45004,18009,2015-09-20,2015-09-25,3,7,2,5,3,1,0,129.99,Late delivery
27107,10831,2015-06-08,2015-06-10,3,7,2,2,0,0,1,129.99,Shipping on time
170278,68107,2017-09-21,2017-09-24,3,8,2,3,1,1,0,129.99,Late delivery
38552,15421,2015-08-14,2015-08-16,3,8,2,2,0,0,1,129.99,Shipping on time
174586,71271,2017-11-06,2017-11-08,3,9,2,2,0,0,1,461.48,Shipping on time
172186,68879,2017-10-02,2017-10-07,3,9,2,5,3,1,0,129.99,Late delivery
163673,65487,2017-08-13,2017-08-16,3,9,2,3,1,1,0,129.99,Late delivery
42378,16953,2015-09-05,2015-09-09,3,9,2,4,2,1,0,129.99,Late delivery
124146,49664,2016-12-25,2016-12-30,3,6,2,5,3,1,0,59.99,Late delivery
41066,16446,2015-08-29,2015-08-31,3,7,2,2,0,0,1,129.99,Shipping on time
27105,10831,2015-06-08,2015-06-10,3,7,2,2,0,0,1,129.99,Shipping on time
37461,14960,2015-08-07,2015-08-13,3,9,2,6,4,1,0,59.99,Late delivery
44994,18005,2015-09-20,2015-09-26,3,7,2,6,4,1,0,129.99,Late delivery
27103,10831,2015-06-08,2015-06-10,3,7,2,2,0,0,1,129.99,Shipping on time
32027,12804,2015-07-06,2015-07-11,3,8,2,5,3,1,0,59.99,Late delivery
36657,14651,2015-08-02,2015-08-04,3,9,2,2,0,0,1,129.99,Shipping on time
27538,10990,2015-06-10,2015-06-16,3,9,2,6,4,1,0,129.99,Late delivery
163966,65609,2017-08-15,2017-08-20,3,9,2,5,3,1,0,129.99,Late delivery
44667,17878,2015-09-18,2015-09-22,3,9,2,4,2,1,0,129.99,Late delivery
42501,16998,2015-09-06,2015-09-10,3,9,2,4,2,1,0,129.99,Late delivery
34955,13970,2015-07-23,2015-07-29,3,9,2,6,4,1,0,129.99,Late delivery
27537,10990,2015-06-10,2015-06-16,3,9,2,6,4,1,0,129.99,Late delivery
34101,13614,2015-07-18,2015-07-23,3,9,2,5,3,1,0,59.99,Late delivery
110806,44388,2016-10-09,2016-10-13,3,6,2,4,2,1,0,129.99,Late delivery
32638,13050,2015-07-10,2015-07-16,3,7,2,6,4,1,0,59.99,Late delivery
31580,12613,2015-07-04,2015-07-08,3,7,2,4,2,1,0,129.99,Late delivery
166432,66587,2017-08-30,2017-09-02,3,8,2,3,1,1,0,129.99,Late delivery
156995,62795,2017-07-05,2017-07-11,3,9,2,6,4,1,0,129.99,Late delivery
47394,18950,2015-10-04,2015-10-10,3,9,2,6,4,1,0,129.99,Late delivery
49031,19610,2015-10-14,2015-10-20,3,8,2,6,4,1,0,129.99,Late delivery
162500,65011,2017-08-06,2017-08-08,3,9,2,2,0,0,1,129.99,Shipping on time
48438,19380,2015-10-10,2015-10-16,3,9,2,6,4,1,0,129.99,Late delivery
162490,65005,2017-08-06,2017-08-12,3,7,2,6,4,1,0,129.99,Late delivery
50201,20085,2015-10-21,2015-10-27,3,7,2,6,4,1,0,129.99,Late delivery
45604,18245,2015-09-24,2015-09-30,3,7,2,6,4,1,0,129.99,Late delivery
44495,17810,2015-09-17,2015-09-23,3,7,2,6,4,1,0,129.99,Late delivery
49528,19817,2015-10-17,2015-10-20,3,8,2,3,1,1,0,129.99,Late delivery
26147,10444,2015-06-02,2015-06-07,3,8,2,5,3,1,0,129.99,Late delivery
161560,64637,2017-08-01,2017-08-04,3,7,2,3,1,1,0,129.99,Late delivery
38180,15269,2015-08-11,2015-08-16,3,7,2,5,3,1,0,129.99,Late delivery
35196,14064,2015-07-25,2015-07-30,3,7,2,5,3,1,0,129.99,Late delivery
36402,14551,2015-08-01,2015-08-03,3,9,2,2,0,0,1,59.99,Shipping on time
31771,12698,2015-07-05,2015-07-09,3,9,2,4,2,1,0,59.99,Late delivery
119424,47758,2016-11-28,2016-12-02,3,6,2,4,2,1,0,129.99,Late delivery
170556,68220,2017-09-22,2017-09-28,3,7,2,6,4,1,0,129.99,Late delivery
36854,14730,2015-08-04,2015-08-10,3,7,2,6,4,1,0,129.99,Late delivery
166013,66411,2017-08-27,2017-08-29,3,8,2,2,0,0,1,129.99,Shipping on time
31373,12535,2015-07-02,2015-07-08,3,8,2,6,4,1,0,129.99,Late delivery
169288,67712,2017-09-15,2017-09-18,3,9,2,3,1,1,0,129.99,Late delivery
46477,18593,2015-09-29,2015-10-03,3,7,2,4,2,1,0,129.99,Late delivery
44735,17909,2015-09-19,2015-09-24,3,7,2,5,3,1,0,129.99,Late delivery
40705,16302,2015-08-26,2015-08-29,3,7,2,3,1,1,0,129.99,Late delivery
36850,14730,2015-08-04,2015-08-10,3,7,2,6,4,1,0,129.99,Late delivery
33410,13343,2015-07-14,2015-07-18,3,7,2,4,2,1,0,129.99,Late delivery
155308,62117,2017-06-25,2017-06-28,3,8,2,3,1,1,0,59.99,Late delivery
156600,62637,2017-07-03,2017-07-06,3,8,2,3,1,1,0,129.99,Late delivery
169622,67845,2017-09-17,2017-09-23,3,9,2,6,4,1,0,129.99,Late delivery
169287,67712,2017-09-15,2017-09-18,3,9,2,3,1,1,0,129.99,Late delivery
28017,11209,2015-06-13,2015-06-18,3,9,2,5,3,1,0,129.99,Late delivery
103574,41494,2016-08-28,2016-09-02,3,6,2,5,3,1,0,59.99,Late delivery
46473,18593,2015-09-29,2015-10-03,3,7,2,4,2,1,0,129.99,Late delivery
33408,13343,2015-07-14,2015-07-18,3,7,2,4,2,1,0,129.99,Late delivery
156598,62637,2017-07-03,2017-07-06,3,8,2,3,1,1,0,129.99,Late delivery
173359,70044,2017-10-19,2017-10-24,3,9,2,5,3,1,0,357.1,Late delivery
